target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,BE,2024-10-20,1,quantile,0.99,291.1766988898159,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.99,341.29220097666513,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.99,366.2213847589967,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.99,372.08952030348576,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.01,0.10977978925894137,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.01,0.180090097872358,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.01,0.2156125959477906,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.01,0.2308410570514591,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.025,0.14853357801311737,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.025,0.24219980406616998,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.025,0.23984831125939962,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.025,0.27267971561381854,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.05,0.21768156079928483,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.05,0.3031005809107335,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.05,0.2708662291335739,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.05,0.4407574170040876,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.1,0.3078919497892268,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.1,0.3460630064221594,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.1,0.3183677383472496,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.1,0.5052062744228774,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.15,0.35350745465245753,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.15,0.3921227418267617,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.15,0.3743824570028493,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.15,0.5926715649507256,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.2,0.3728837568919029,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.2,0.42517560755690953,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.2,0.4170282502535662,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.2,0.6306158337847108,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.25,0.3819749338783208,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.25,0.4403905380265735,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.25,0.46221117529230593,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.25,0.6639579842156018,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.3,0.3966965125974406,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.3,0.4514917368464208,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.3,0.515079183879261,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.3,0.6948901650902389,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.35,0.415581997921628,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.35,0.4664668172304418,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.35,0.5495464816093811,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.35,0.7292786936814502,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.4,0.4331300841562258,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.4,0.4935528420133482,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.4,0.5934417882702755,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.4,0.764239506778356,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.45,0.44629219802028697,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.45,0.5214895871896269,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.45,0.6181924692006999,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.45,0.8190019751138025,2024-10-23
ILI incidence,HR,2024-10-20,1,median,0.5,0.46394329834244064,2024-10-23
ILI incidence,HR,2024-10-27,2,median,0.5,0.549802556076439,2024-10-23
ILI incidence,HR,2024-11-03,3,median,0.5,0.6460492550348437,2024-10-23
ILI incidence,HR,2024-11-10,4,median,0.5,0.887902101045063,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.55,0.4930464153873336,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.55,0.570017307520903,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.55,0.679993937673338,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.55,0.945719326344039,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.6,0.5151474707287617,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.6,0.5973012675837773,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.6,0.7392135557771093,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.6,1.0043420842335746,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.65,0.5299818687916532,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.65,0.6303682830462131,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.65,0.8001882103758348,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.65,1.086808717650113,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.7,0.540597138035031,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.7,0.7186227705758583,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.7,0.8674242527915285,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.7,1.170950838967489,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.75,0.5581141312632463,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.75,0.8392045817657706,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.75,0.9775993694198755,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.75,1.2766799261928379,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.8,0.622245243330734,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.8,1.0225043931539957,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.8,1.157116991800043,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.8,1.3987751638109873,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.85,1.005175862297204,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.85,1.2227830474875572,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.85,1.3204598635634732,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.85,1.5537628486944752,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.9,1.3581231990406932,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.9,1.4324272916002891,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.9,1.5618135458803855,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.9,1.9158311058717465,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.95,1.5293209982526157,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.95,2.149036841465555,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.95,2.44912159171497,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.95,2.9750201195820014,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.975,3.4447404669926915,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.975,3.550457989261141,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.975,3.667798699970747,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.975,4.4854561058779545,2024-10-23
ILI incidence,HR,2024-10-20,1,quantile,0.99,4.799447828533184,2024-10-23
ILI incidence,HR,2024-10-27,2,quantile,0.99,5.3269153114897145,2024-10-23
ILI incidence,HR,2024-11-03,3,quantile,0.99,5.6754848764220895,2024-10-23
ILI incidence,HR,2024-11-10,4,quantile,0.99,6.640124737223744,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.01,8.781343400554258,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.01,9.41257546954674,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.01,10.069708722213562,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.01,9.388932374928375,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.025,9.25122422435066,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.025,9.936559757714264,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.025,10.77023585771576,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.025,10.81513382140177,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.05,10.923224523129257,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.05,11.13806303056725,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.05,11.464334058523665,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.05,12.718897596131272,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.1,14.275701301131601,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.1,13.567240389681315,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.1,14.156144799657072,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.1,14.685599242149172,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.15,17.082038471436455,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.15,15.206571216953419,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.15,15.324398522917878,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.15,15.867593983826296,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.2,18.348188177721642,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.2,16.32096915143324,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.2,16.14907135707995,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.2,16.494266619207735,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.25,18.45406425902155,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.25,17.176009650530215,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.25,16.85240569560497,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.25,17.351666317991974,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.3,18.85903363644635,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.3,18.045218427212458,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.3,17.710648503618646,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.3,18.128236072162963,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.35,19.173187639179222,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.35,18.45813316456064,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.35,18.44770057316654,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.35,18.726399199072056,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.4,19.243838214213618,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.4,18.71087666904008,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.4,18.852083852085453,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.4,19.28153940781691,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.45,19.373858361575653,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.45,18.81621079314635,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.45,19.13058693090196,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.45,19.558573567188702,2024-10-23
ILI incidence,CZ,2024-10-20,1,median,0.5,19.613477875995475,2024-10-23
ILI incidence,CZ,2024-10-27,2,median,0.5,19.11199540571564,2024-10-23
ILI incidence,CZ,2024-11-03,3,median,0.5,19.295257326025286,2024-10-23
ILI incidence,CZ,2024-11-10,4,median,0.5,19.891382212421817,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.55,19.765528334395356,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.55,19.420021492694314,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.55,19.46159688559383,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.55,20.233759102559713,2024-10-23
